,order_id,year,month,day,customer_id,product_id,product_price,discount_percent,is_returned,rating,shipping_cost,payment_method_id,traffic_source_id,revenue,profit
41427,41428,2025,5,27,34612,2000,602.49,25,0,1.2,21.75,3,2,451.87,430.12
41428,41429,2024,9,4,20275,3791,284.47,30,0,4.5,8.06,4,5,796.52,788.46
41429,41430,2023,5,9,22188,1105,795.92,30,0,1.4,3.72,5,1,557.14,553.42
41430,41431,2023,1,19,36948,1727,455.04,15,0,4.8,3.22,4,3,386.78,383.56
41431,41432,2023,12,23,13685,7949,631.49,5,0,2.7,24.39,1,3,2999.6,2975.21
41432,41433,2024,2,23,28830,1359,302.7,20,0,3.1,2.29,3,1,726.48,724.19
41433,41434,2024,8,28,37586,5309,480.55,30,0,1.4,2.74,4,3,1345.52,1342.78
41434,41435,2023,3,22,46756,1834,188.34,15,0,1.8,12.8,3,4,480.27,467.47
41435,41436,2024,9,6,42104,5537,450.2,25,1,3.3,7.04,2,2,337.65,330.61
41436,41437,2025,5,30,22334,2769,57.25,40,0,4.0,3.92,4,1,34.35,30.43
41437,41438,2024,10,27,41957,5260,691.31,10,0,2.3,20.82,4,4,3110.9,3090.08
41438,41439,2025,2,19,32312,3433,81.91,30,1,1.1,11.83,1,3,114.68,102.85
41439,41440,2023,4,28,48702,2464,191.71,40,0,3.3,14.64,3,2,230.06,215.42
41440,41441,2025,5,3,34610,4286,592.8,0,0,2.7,13.28,3,1,1778.4,1765.12
41441,41442,2024,5,8,28310,3508,405.59,15,1,3.2,10.26,3,2,1034.25,1023.99
41442,41443,2025,3,1,49399,6984,762.26,5,0,2.2,6.16,2,3,3620.75,3614.59
41443,41444,2024,5,6,26172,1300,60.93,30,0,3.8,17.7,5,4,213.25,195.55
41444,41445,2025,5,24,28143,3100,630.84,5,0,1.8,8.33,1,3,2397.2,2388.87
41445,41446,2023,8,13,14605,4148,588.54,10,0,3.9,24.94,5,4,529.69,504.75
41446,41447,2024,2,23,12676,3515,227.84,15,0,2.5,11.24,2,1,193.66,182.42
41447,41448,2025,2,18,17790,6126,200.77,15,0,2.0,13.04,5,4,511.95,498.91
41448,41449,2023,5,17,38485,3423,260.23,15,0,1.3,7.59,4,5,884.8,877.21
41449,41450,2023,8,14,11382,4494,336.03,5,0,4.6,23.54,2,2,319.23,295.69
41450,41451,2023,11,30,36160,5675,593.74,20,0,1.5,15.5,4,4,474.99,459.49
41451,41452,2023,8,17,21310,2854,473.82,40,0,2.3,16.27,3,2,852.87,836.6
41452,41453,2023,11,19,20138,6805,240.17,30,0,3.1,6.36,2,2,840.6,834.24
41453,41454,2023,4,18,45413,1218,31.93,40,0,1.1,23.13,5,3,57.48,34.35
41454,41455,2025,3,22,46267,5609,681.12,0,0,4.1,5.0,2,4,2724.48,2719.48
41455,41456,2024,3,20,47265,1258,428.69,10,0,2.2,3.89,5,4,1929.1,1925.21
41456,41457,2023,1,7,48851,4727,711.44,25,0,2.6,24.09,3,3,1067.16,1043.07
41457,41458,2023,5,8,19964,2881,80.28,15,0,2.3,4.26,3,3,136.48,132.22
41458,41459,2023,12,19,21237,4717,186.36,40,1,1.7,5.89,1,2,223.64,217.75
41459,41460,2023,9,24,18428,5898,412.65,25,0,4.1,16.75,1,2,928.47,911.72
41460,41461,2024,11,15,40281,3213,267.92,10,1,4.9,6.96,2,3,241.13,234.17
41461,41462,2023,8,2,49658,5051,259.13,0,0,3.6,3.58,4,1,259.13,255.55
41462,41463,2023,9,4,22617,5671,634.15,10,0,4.5,12.39,4,4,570.74,558.35
41463,41464,2024,9,9,18650,3516,221.23,20,0,4.9,8.64,3,1,176.98,168.34
41464,41465,2024,8,17,36248,2951,243.76,20,0,4.1,15.93,3,3,390.02,374.09
41465,41466,2025,3,14,18376,2660,250.47,15,0,2.3,6.91,4,5,212.9,205.99
41466,41467,2024,1,9,23289,6167,242.62,25,0,3.8,20.46,5,2,727.84,707.38
41467,41468,2024,2,25,46945,4350,158.31,30,0,1.6,10.26,1,3,332.46,322.2
41468,41469,2024,12,15,10312,3192,577.04,15,0,4.2,10.58,3,5,2452.4,2441.82
41469,41470,2023,2,10,41908,5324,275.97,15,0,4.3,12.85,5,1,938.28,925.43
41470,41471,2024,12,17,12990,3590,236.16,40,0,4.2,21.9,2,5,566.8,544.9
41471,41472,2023,12,14,47386,4036,662.8,10,1,3.7,3.88,1,3,1193.04,1189.16
41472,41473,2024,7,14,36523,7069,423.63,25,0,1.1,16.1,2,4,1588.6,1572.5
41473,41474,2023,5,23,32021,1315,470.32,10,1,1.6,8.17,5,5,846.58,838.41
41474,41475,2023,5,21,28204,4838,481.0,30,0,1.8,22.29,4,2,673.4,651.11
41475,41476,2024,7,18,15956,5929,496.74,30,0,2.2,11.8,1,1,695.44,683.64
41476,41477,2023,4,17,13413,1072,338.42,25,1,3.0,9.01,5,1,761.46,752.45
41477,41478,2023,2,2,36611,7111,480.62,15,0,3.4,24.86,5,4,408.53,383.67
41478,41479,2023,7,19,15278,3133,669.44,5,1,3.5,17.18,4,4,2543.88,2526.7
41479,41480,2023,4,29,21409,3409,498.12,0,0,2.9,16.36,4,2,1992.48,1976.12
41480,41481,2025,3,10,29656,4089,283.44,20,0,4.2,7.31,5,5,226.75,219.44
41481,41482,2023,8,17,18221,7010,92.42,30,1,4.9,2.49,1,3,194.07,191.58
41482,41483,2024,9,21,43296,4345,316.82,40,0,4.7,14.5,4,5,380.18,365.68
41483,41484,2024,11,18,45561,4436,786.56,25,1,2.9,14.31,1,4,2359.68,2345.37
41484,41485,2023,7,4,17055,5197,473.08,0,0,2.0,2.54,3,5,473.08,470.54
41485,41486,2025,4,9,41043,7428,791.17,15,0,1.3,18.03,5,3,672.49,654.46
41486,41487,2025,4,29,44270,5951,170.89,15,0,3.5,14.27,1,1,726.3,712.03
41487,41488,2023,8,3,18992,7240,173.33,40,0,3.7,15.51,4,5,208.0,192.49
41488,41489,2025,1,2,33033,1881,265.02,20,0,1.7,9.93,5,2,424.04,414.11
41489,41490,2023,5,10,27137,6842,715.57,25,0,4.9,4.47,1,5,1073.36,1068.89
41490,41491,2025,4,24,48131,1254,16.81,10,0,3.9,4.47,3,5,45.39,40.92
41491,41492,2023,9,29,10771,2615,520.11,20,0,1.0,8.7,1,5,1248.27,1239.57
41492,41493,2025,1,27,15362,2202,531.01,30,0,2.2,23.15,4,3,371.71,348.56
41493,41494,2024,9,26,19407,2567,70.65,20,0,2.1,14.91,1,5,169.56,154.65
41494,41495,2023,1,8,33244,3836,744.65,0,0,1.3,5.34,5,5,2233.95,2228.61
41495,41496,2024,2,7,40339,5358,558.77,5,1,2.0,7.55,2,5,530.83,523.28
41496,41497,2024,8,1,42274,7949,351.96,5,0,2.8,10.29,1,4,1671.8,1661.51
41497,41498,2024,9,18,18842,1651,780.33,20,0,3.6,3.65,3,2,624.26,620.61
41498,41499,2024,1,4,28497,2722,424.01,15,0,3.3,3.05,4,3,720.82,717.77
41499,41500,2025,3,10,19599,3395,266.16,30,0,4.0,24.3,5,5,745.24,720.94
41500,41501,2024,9,8,39726,1528,420.25,25,0,4.1,17.37,3,1,1575.95,1558.58
41501,41502,2024,6,20,34065,4660,562.23,25,0,1.4,3.07,4,5,1265.01,1261.94
41502,41503,2023,2,22,49417,3553,777.57,20,0,3.1,8.75,2,4,3110.3,3101.55
41503,41504,2023,9,4,45797,1250,362.23,20,0,4.4,6.44,1,1,869.34,862.9
41504,41505,2023,12,3,47539,5229,298.67,5,0,1.6,5.43,5,4,1418.7,1413.27
41505,41506,2023,10,8,48151,3956,748.9,15,0,4.0,4.44,5,5,1273.12,1268.68
41506,41507,2023,2,2,25395,6762,623.8,15,0,4.4,3.48,1,1,530.23,526.75
41507,41508,2025,3,9,36648,7324,368.21,30,0,3.4,14.43,1,2,257.75,243.32
41508,41509,2024,7,1,39095,4463,300.33,5,1,4.6,22.74,4,1,285.31,262.57
41509,41510,2023,12,9,38419,2094,333.85,0,0,4.2,6.5,3,2,333.85,327.35
41510,41511,2025,6,9,45814,3157,17.28,30,0,3.7,9.05,5,4,12.1,3.05
41511,41512,2023,8,27,37306,6702,379.51,20,1,4.3,24.48,1,5,1518.05,1493.57
41512,41513,2024,5,6,34521,4031,54.12,40,0,4.1,18.22,4,3,32.47,14.25
41513,41514,2024,12,29,35754,3068,546.44,0,0,3.4,4.7,1,1,2185.76,2181.06
41514,41515,2023,6,26,26872,6523,739.26,15,0,4.0,4.52,5,1,1256.74,1252.22
41515,41516,2023,2,13,41141,6724,785.62,10,0,3.6,24.84,5,1,707.06,682.22
41516,41517,2023,10,31,46304,2865,511.73,30,0,3.1,4.63,3,2,716.42,711.79
41517,41518,2024,10,31,42876,4504,289.15,0,0,3.5,4.06,5,3,867.45,863.39
41518,41519,2023,9,26,46261,5389,436.7,5,0,1.4,2.85,1,2,414.86,412.01
41519,41520,2024,11,13,46287,7432,687.44,10,0,2.7,13.38,1,5,3093.5,3080.12
41520,41521,2025,1,2,12382,2657,562.06,0,0,2.6,5.09,5,5,2810.3,2805.21
41521,41522,2024,2,4,21887,4642,410.81,25,0,3.0,21.4,3,1,1540.55,1519.15
41522,41523,2025,1,11,16679,3827,210.71,25,0,1.7,20.36,5,4,158.03,137.67
41523,41524,2024,8,25,38422,2415,482.3,0,0,2.5,7.11,4,4,964.6,957.49
41524,41525,2024,3,6,14543,2366,117.58,10,1,3.2,19.33,3,2,105.82,86.49
41525,41526,2024,2,25,41806,4759,412.53,15,1,2.6,11.28,4,5,1402.6,1391.32
41526,41527,2023,5,11,48651,1617,581.63,0,0,3.3,24.01,4,1,1163.26,1139.25
41527,41528,2024,2,14,20857,7850,135.58,30,0,2.6,24.04,1,2,189.82,165.78
41528,41529,2025,1,7,16473,5088,557.34,0,0,3.0,2.6,4,3,1114.68,1112.08
41529,41530,2023,8,13,34544,2573,122.95,5,0,1.8,2.21,2,5,233.6,231.39
41530,41531,2023,5,23,44059,5060,665.93,15,0,3.8,18.6,1,3,1698.12,1679.52
41531,41532,2024,7,31,23478,4105,698.28,5,1,3.1,24.9,1,3,663.37,638.47
41532,41533,2024,6,23,45374,7275,366.65,40,0,4.5,21.6,5,3,439.98,418.38
41533,41534,2023,5,5,11579,7022,534.28,40,0,1.9,10.02,3,2,320.57,310.55
41534,41535,2023,7,31,27423,6972,76.01,30,0,2.6,6.38,4,1,212.84,206.46
41535,41536,2024,3,3,41215,3411,15.87,0,0,3.5,23.17,4,4,15.87,-7.3
41536,41537,2024,3,12,44849,6961,139.21,5,0,2.8,21.72,4,2,661.25,639.53
41537,41538,2024,8,14,22205,1991,551.85,0,0,2.1,6.6,5,3,551.85,545.25
41538,41539,2023,8,26,37343,7104,454.86,0,0,3.9,12.94,2,1,1364.58,1351.64
41539,41540,2024,10,5,43741,5428,335.35,40,0,4.3,7.83,2,4,402.42,394.59
41540,41541,2023,11,24,10965,1082,587.17,15,0,1.0,2.11,4,3,1497.27,1495.16
41541,41542,2025,3,22,12614,7458,512.89,10,1,4.4,2.8,1,1,461.6,458.8
41542,41543,2023,4,29,28172,5477,417.98,40,0,1.4,16.69,3,2,1003.16,986.47
41543,41544,2023,2,15,12121,1763,125.14,20,0,3.6,10.94,5,4,500.55,489.61
41544,41545,2023,3,25,48423,3055,297.77,10,0,4.7,22.27,3,3,535.98,513.71
41545,41546,2025,3,4,47486,3492,452.69,20,0,1.4,14.31,1,3,724.3,709.99
41546,41547,2023,12,18,22744,3160,278.55,30,0,4.7,18.99,4,3,974.9,955.91
41547,41548,2023,1,13,40959,5711,318.27,20,0,4.6,13.74,1,1,1273.1,1259.36
41548,41549,2024,9,28,41873,2914,620.14,30,1,2.1,8.95,3,3,868.2,859.25
41549,41550,2025,4,16,28962,2107,534.4,15,0,2.9,13.14,5,1,454.24,441.1
41550,41551,2023,6,21,49946,2799,530.39,25,0,1.5,18.09,5,3,795.58,777.49
41551,41552,2023,8,22,13925,1143,704.72,10,0,1.4,7.45,5,1,634.25,626.8
41552,41553,2023,6,30,49288,4887,373.61,0,0,1.2,10.51,2,5,1120.83,1110.32
41553,41554,2023,2,20,28311,7333,657.47,40,0,2.4,3.11,3,2,788.96,785.85
41554,41555,2025,2,19,30126,3103,195.03,30,1,3.6,3.68,1,2,546.08,542.4
41555,41556,2024,11,11,15730,6531,650.93,20,0,5.0,5.95,4,1,2603.7,2597.75
41556,41557,2024,1,30,14401,5809,63.8,0,0,2.5,11.2,5,2,319.0,307.8
41557,41558,2025,4,7,24183,1620,589.43,20,0,2.6,14.37,2,2,1414.62,1400.25
41558,41559,2025,3,10,31753,7164,500.14,15,0,1.7,21.46,5,3,425.12,403.66
41559,41560,2024,3,4,33720,1629,761.76,15,0,1.1,19.63,3,1,3237.5,3217.87
41560,41561,2023,10,1,11220,7756,173.13,40,0,3.7,17.24,5,5,519.4,502.16
41561,41562,2025,5,10,21598,7990,661.26,30,1,1.7,24.77,1,4,1851.52,1826.75
41562,41563,2023,7,26,18631,2576,247.84,0,0,1.3,20.35,1,2,495.68,475.33
41563,41564,2023,5,28,12843,3338,709.04,30,0,4.7,14.39,3,3,1985.32,1970.93
41564,41565,2023,10,27,46001,6175,381.72,5,0,4.0,13.49,3,3,1813.15,1799.66
41565,41566,2024,3,28,20295,7262,91.89,0,1,3.4,21.1,3,5,459.45,438.35
41566,41567,2024,7,2,26332,2492,65.71,30,0,2.8,6.41,2,1,230.0,223.59
41567,41568,2024,11,3,18374,6520,178.74,20,0,1.6,13.88,1,4,142.99,129.11
41568,41569,2024,1,18,21679,6913,308.07,0,0,3.4,20.07,1,4,924.21,904.14
41569,41570,2025,2,25,42635,3366,559.08,30,0,4.1,4.17,1,3,1565.44,1561.27
41570,41571,2025,3,10,25362,4785,284.16,30,0,1.7,19.76,1,1,198.91,179.15
41571,41572,2024,9,9,21249,6153,230.79,0,1,4.6,22.32,4,5,230.79,208.47
41572,41573,2024,6,17,37402,2662,784.47,10,0,3.2,19.6,4,3,2118.06,2098.46
41573,41574,2023,8,21,36365,3502,274.84,20,0,3.3,13.03,4,1,659.61,646.58
41574,41575,2024,9,25,49087,7815,651.42,20,1,1.5,22.63,2,1,521.14,498.51
41575,41576,2023,5,9,17988,4843,133.81,25,0,2.4,14.48,3,2,100.36,85.88
41576,41577,2025,4,1,27332,7665,308.56,5,1,2.1,6.76,1,1,1172.52,1165.76
41577,41578,2024,12,29,19369,7763,46.44,20,0,4.5,20.63,4,4,185.75,165.12
41578,41579,2024,10,21,26776,5942,661.44,30,0,1.6,15.16,3,4,463.01,447.85
41579,41580,2024,7,23,19579,2463,320.17,40,0,2.5,15.84,4,3,384.2,368.36
41580,41581,2023,8,25,42714,5591,290.87,30,0,5.0,24.19,5,5,407.22,383.03
41581,41582,2024,8,4,42448,3592,792.59,5,0,1.7,22.72,4,5,2258.88,2236.16
41582,41583,2024,12,1,12028,7168,432.9,10,0,3.9,2.5,1,2,1558.44,1555.94
41583,41584,2025,1,23,23367,5270,124.58,30,0,1.2,24.07,3,5,261.63,237.56
41584,41585,2024,7,28,40358,4054,416.51,0,0,3.0,15.77,1,4,2082.55,2066.78
41585,41586,2024,4,29,28334,7666,70.75,25,0,2.0,2.15,5,4,53.06,50.91
41586,41587,2023,8,29,31692,4617,583.4,15,0,3.3,2.69,1,4,991.78,989.09
41587,41588,2024,11,27,40289,6283,22.15,15,0,3.0,15.91,2,3,56.49,40.58
41588,41589,2025,2,9,15135,5496,603.77,20,0,3.1,21.32,5,5,1449.06,1427.74
41589,41590,2025,1,10,24522,3255,116.0,10,0,4.1,11.07,5,4,208.8,197.73
41590,41591,2023,8,11,30432,1608,733.18,20,0,2.4,24.08,4,2,586.54,562.46
41591,41592,2023,4,9,37823,5214,763.1,10,0,3.1,6.07,4,5,2060.37,2054.3
41592,41593,2025,1,28,41214,3329,303.53,15,0,4.0,19.94,3,2,774.0,754.06
41593,41594,2024,7,10,34098,2993,590.87,25,0,2.8,6.48,4,5,886.3,879.82
41594,41595,2023,9,30,32498,7412,791.8,0,0,3.9,8.28,3,3,2375.4,2367.12
41595,41596,2024,2,3,13514,7865,698.88,5,0,3.1,11.37,5,2,663.94,652.57
41596,41597,2024,5,31,14311,7868,751.81,25,1,2.9,17.24,2,5,1127.72,1110.48
41597,41598,2024,3,5,15412,6742,764.26,40,0,4.4,7.38,5,1,1834.24,1826.86
41598,41599,2024,6,6,40832,4049,686.13,30,0,1.4,8.59,4,5,2401.45,2392.86
41599,41600,2023,12,14,20269,5950,365.69,0,0,3.5,23.53,3,1,365.69,342.16
41600,41601,2024,7,4,24673,2518,494.18,10,0,2.2,19.48,4,1,1779.04,1759.56
41601,41602,2024,3,26,21663,2238,399.2,40,0,3.4,4.9,5,1,479.04,474.14
41602,41603,2023,2,11,30328,5771,605.1,25,1,3.5,4.11,3,4,1815.32,1811.21
41603,41604,2024,12,15,37694,2732,424.94,30,0,4.0,13.22,4,3,1487.3,1474.08
41604,41605,2023,4,4,45732,7502,617.99,0,0,4.0,7.23,2,3,1235.98,1228.75
41605,41606,2024,4,30,19468,4244,251.83,5,0,2.0,24.69,2,2,239.24,214.55
41606,41607,2024,5,31,20028,7478,46.28,10,0,4.1,4.39,3,3,166.6,162.21
41607,41608,2024,7,17,39024,4543,687.24,20,0,4.9,19.48,5,3,2199.16,2179.68
41608,41609,2023,5,30,42968,4851,684.72,40,0,1.6,2.97,2,3,821.66,818.69
41609,41610,2024,12,17,20892,2618,608.42,10,0,4.9,5.57,4,5,547.58,542.01
41610,41611,2025,3,22,48893,3784,468.29,10,0,3.8,7.89,4,1,842.92,835.03
41611,41612,2024,5,13,15229,1113,505.22,0,0,3.6,7.63,5,3,1010.44,1002.81
41612,41613,2024,1,6,16004,1933,244.63,10,0,3.4,22.24,3,2,880.68,858.44
41613,41614,2024,11,29,49383,1460,380.07,0,0,3.6,3.48,4,2,760.14,756.66
41614,41615,2024,4,29,13347,2751,695.88,0,0,2.3,11.55,3,1,2783.52,2771.97
41615,41616,2024,10,26,17281,2021,705.94,0,0,3.7,6.03,2,5,2823.76,2817.73
41616,41617,2024,1,18,17358,2254,473.95,5,0,1.4,17.23,4,4,1801.0,1783.77
41617,41618,2024,9,19,27920,2602,294.38,20,0,3.1,16.06,1,5,235.5,219.44
41618,41619,2024,10,22,27952,7132,762.3,30,0,2.4,9.29,4,3,1067.22,1057.93
41619,41620,2025,1,1,46510,1587,188.98,5,0,4.2,20.23,3,1,179.53,159.3
41620,41621,2023,7,11,17332,2508,586.91,20,1,3.7,8.93,1,3,1408.59,1399.66
41621,41622,2025,1,14,30727,4649,694.98,15,0,4.8,2.33,2,2,2362.92,2360.59
41622,41623,2025,4,15,28403,7803,767.23,10,0,4.2,14.5,5,2,2071.53,2057.03
41623,41624,2023,8,9,41488,7183,33.36,5,0,4.0,12.97,5,5,126.76,113.79
41624,41625,2023,2,16,34541,2057,498.9,0,0,1.3,14.95,2,4,2494.5,2479.55
41625,41626,2023,5,7,40121,6781,201.03,40,0,4.9,8.04,4,4,241.24,233.2
41626,41627,2025,3,13,37430,6262,98.86,25,0,1.1,19.97,1,5,148.28,128.31
41627,41628,2024,12,27,18828,1608,139.4,5,1,3.1,3.87,4,1,264.86,260.99
41628,41629,2023,1,7,26508,3210,36.41,15,0,4.0,20.72,5,5,92.85,72.13
41629,41630,2024,11,26,15688,3718,327.02,25,0,2.9,23.86,3,5,1226.3,1202.44
41630,41631,2023,4,26,36085,6300,308.83,25,0,3.2,4.48,4,3,463.24,458.76
41631,41632,2024,7,17,26580,6085,317.12,15,1,1.3,16.87,2,3,269.55,252.68
41632,41633,2024,1,1,45276,2753,524.57,5,0,3.1,11.6,2,4,1993.36,1981.76
41633,41634,2023,2,15,20768,3391,120.12,30,0,1.1,13.33,5,4,336.32,322.99
41634,41635,2024,1,28,38358,7840,418.03,5,0,1.4,19.67,1,3,397.13,377.46
41635,41636,2023,1,23,18459,2088,236.18,5,0,2.5,18.52,3,1,897.48,878.96
41636,41637,2023,5,11,27622,3290,300.62,0,0,2.3,15.94,5,3,601.24,585.3
41637,41638,2023,5,7,30143,7502,494.12,10,0,2.0,14.79,2,2,889.42,874.63
41638,41639,2024,3,20,30918,7869,547.14,20,0,1.6,17.21,2,1,875.42,858.21
41639,41640,2025,2,15,47685,7793,424.81,40,1,3.8,14.04,2,5,509.78,495.74
41640,41641,2023,11,5,19799,1557,709.6,40,0,1.7,12.23,3,1,1277.28,1265.05
41641,41642,2024,12,8,31518,1282,290.47,0,0,1.3,8.84,1,3,290.47,281.63
41642,41643,2024,3,8,47917,6244,647.0,20,0,4.7,21.99,3,2,2588.0,2566.01
41643,41644,2024,4,17,49478,7697,56.73,10,0,2.4,13.62,5,3,153.18,139.56
41644,41645,2023,2,17,21412,6633,780.79,10,0,2.2,4.65,4,2,2810.84,2806.19
41645,41646,2025,6,9,16459,2721,373.52,40,1,4.6,19.11,1,2,448.22,429.11
41646,41647,2023,3,23,40669,2298,660.03,30,0,4.0,10.98,4,2,1386.06,1375.08
41647,41648,2023,4,19,35223,2905,327.98,20,0,2.8,18.16,1,5,262.38,244.22
41648,41649,2023,9,20,48062,4005,261.42,25,0,2.8,7.43,4,1,196.06,188.63
41649,41650,2025,5,16,20103,5339,92.96,5,0,4.9,5.53,1,5,264.93,259.4
41650,41651,2023,1,31,17075,6770,556.49,20,0,4.8,12.19,1,1,1780.76,1768.57
41651,41652,2023,12,24,47704,1494,205.11,10,0,3.9,16.43,5,1,738.4,721.97
41652,41653,2024,7,21,46377,1397,215.73,30,0,4.7,19.66,1,1,604.04,584.38
41653,41654,2024,4,24,46435,2336,12.7,10,0,3.4,22.28,2,2,57.15,34.87
41654,41655,2025,5,16,49653,2518,219.08,25,1,3.6,24.49,1,5,657.24,632.75
41655,41656,2023,7,8,45653,6163,628.63,15,0,1.6,22.94,5,5,534.34,511.4
41656,41657,2023,1,5,17318,1232,139.52,0,0,1.3,19.47,5,1,558.08,538.61
41657,41658,2023,10,13,31116,6649,255.94,30,0,2.2,14.65,3,5,358.32,343.67
41658,41659,2025,2,28,46436,2308,284.68,15,0,2.7,20.15,5,2,241.98,221.83
41659,41660,2024,10,18,42424,5976,681.11,20,0,2.4,20.98,5,3,2179.56,2158.58
41660,41661,2024,1,29,42089,6149,101.09,20,0,2.9,4.27,2,1,242.61,238.34
41661,41662,2024,3,30,25428,3562,54.13,25,0,1.9,6.47,4,2,162.4,155.93
41662,41663,2024,12,8,35160,1543,75.79,10,0,4.8,5.03,4,1,272.84,267.81
41663,41664,2024,3,1,25916,7030,289.3,15,1,3.4,17.42,4,5,983.6,966.18
41664,41665,2023,1,27,24396,6846,99.96,25,0,3.1,2.99,2,5,374.85,371.86
41665,41666,2023,5,7,37096,2339,598.23,20,0,1.6,4.25,5,1,478.58,474.33
41666,41667,2023,5,15,48579,1097,206.9,10,0,2.2,16.77,4,1,186.21,169.44
41667,41668,2024,6,18,49278,1429,347.58,25,0,2.6,11.86,2,5,521.36,509.5
41668,41669,2023,11,27,34935,4407,338.45,30,0,1.8,18.27,5,4,473.82,455.55
41669,41670,2024,9,20,17877,3023,83.17,30,0,3.6,15.1,2,1,174.66,159.56
41670,41671,2024,1,27,10645,7533,671.02,20,0,3.7,17.21,5,4,1610.46,1593.25
41671,41672,2023,1,8,32968,3639,754.06,40,0,2.0,17.9,3,5,904.88,886.98
41672,41673,2024,9,4,30342,6101,424.93,20,0,2.5,7.15,1,3,1359.76,1352.61
41673,41674,2023,9,18,44940,2381,90.98,30,0,2.2,24.77,4,4,191.07,166.3
41674,41675,2023,7,18,19128,2171,780.54,15,1,4.0,12.31,4,5,1990.38,1978.07
41675,41676,2024,8,20,41066,2072,5.87,0,0,1.4,21.49,4,1,29.35,7.86
41676,41677,2025,1,9,47331,7939,752.87,20,0,2.9,24.45,3,3,602.3,577.85
41677,41678,2024,1,21,36948,5249,443.84,5,0,1.5,19.24,4,1,1264.95,1245.71
41678,41679,2024,4,16,21140,2279,414.75,20,0,2.1,8.88,4,4,331.8,322.92
41679,41680,2023,6,28,34691,4247,685.23,10,0,1.8,9.65,4,3,1233.42,1223.77
41680,41681,2024,3,25,18274,4717,781.9,15,0,2.8,15.63,5,1,664.62,648.99
41681,41682,2023,8,28,20685,5076,377.6,40,0,5.0,7.32,2,3,906.24,898.92
41682,41683,2024,6,7,24530,3490,533.02,20,0,1.2,16.74,5,4,426.42,409.68
41683,41684,2025,3,25,30538,2791,217.9,0,0,2.2,15.85,4,1,871.6,855.75
41684,41685,2025,1,15,44548,4616,799.56,40,0,2.8,24.12,2,1,479.74,455.62
41685,41686,2023,7,2,34399,5557,549.69,10,0,1.0,8.57,4,3,989.44,980.87
41686,41687,2025,3,4,36173,7438,363.74,40,0,2.0,4.16,4,5,872.96,868.8
41687,41688,2023,12,24,41412,3291,372.64,30,0,3.1,11.61,3,3,260.85,249.24
41688,41689,2024,1,11,28369,2023,716.49,30,0,3.0,15.26,4,4,1504.62,1489.36
41689,41690,2024,12,2,14909,4201,678.46,25,1,1.5,9.11,4,1,2035.36,2026.25
41690,41691,2025,4,17,39029,3380,129.79,5,0,4.2,13.93,4,5,369.9,355.97
41691,41692,2024,12,27,49889,5267,267.85,15,0,2.5,24.42,5,3,227.67,203.25
41692,41693,2025,2,8,14630,5882,232.49,40,0,4.2,10.81,1,2,557.96,547.15
41693,41694,2024,6,21,12342,3657,266.39,40,0,1.0,5.89,5,3,479.49,473.6
41694,41695,2025,2,20,42666,3440,207.88,30,0,3.2,8.41,3,5,582.08,573.67
41695,41696,2023,3,23,14843,2438,20.93,10,0,4.7,3.18,4,5,94.2,91.02
41696,41697,2023,12,24,45739,7478,768.55,40,0,1.6,18.24,4,4,1383.39,1365.15
41697,41698,2023,7,4,11942,1131,783.68,40,1,3.3,8.53,3,5,470.21,461.68
41698,41699,2023,10,15,32040,1750,452.39,15,0,2.1,21.04,4,4,1153.59,1132.55
41699,41700,2023,3,3,21823,7829,288.21,15,0,3.0,12.12,1,1,489.96,477.84
41700,41701,2025,6,1,39504,7303,200.21,5,1,4.7,23.24,5,3,190.2,166.96
41701,41702,2024,5,21,24181,5432,410.12,40,0,3.9,2.0,1,1,1230.35,1228.35
41702,41703,2024,4,6,10137,4460,724.95,20,0,3.1,9.7,3,5,2899.8,2890.1
41703,41704,2023,1,30,38360,2516,772.52,20,0,4.6,21.75,3,4,1854.06,1832.31
41704,41705,2023,1,31,49321,3470,659.61,0,0,4.8,18.76,3,1,3298.05,3279.29
41705,41706,2023,10,20,43673,1864,159.33,5,0,3.5,18.87,1,2,151.36,132.49
41706,41707,2023,6,22,42017,3779,206.21,20,0,4.8,16.58,2,5,329.94,313.36
41707,41708,2024,9,5,13259,3316,333.64,30,1,4.3,12.86,4,4,700.65,687.79
41708,41709,2023,5,8,28760,7595,425.7,25,0,3.7,18.6,1,2,1596.35,1577.75
41709,41710,2023,3,27,33401,3971,167.17,15,0,2.8,4.04,1,5,710.45,706.41
41710,41711,2023,11,11,24216,2932,33.87,40,0,2.3,18.06,1,3,60.96,42.9
41711,41712,2023,1,28,28467,7107,380.44,30,0,4.7,22.14,5,2,1065.24,1043.1
41712,41713,2023,5,2,32935,6758,522.7,15,0,4.8,5.9,1,2,2221.5,2215.6
41713,41714,2023,9,8,32439,5972,783.88,10,0,2.6,17.12,5,4,705.49,688.37
41714,41715,2024,7,26,49553,2336,483.27,20,0,2.7,11.93,2,4,1159.86,1147.93
41715,41716,2024,2,7,17555,2506,214.8,25,0,3.9,15.49,1,3,322.2,306.71
41716,41717,2024,11,13,14837,3407,579.74,10,0,5.0,6.74,1,5,521.77,515.03
41717,41718,2024,3,18,30268,5375,89.93,30,1,2.3,2.02,1,5,125.9,123.88
41718,41719,2023,9,29,32681,5104,548.48,15,0,3.6,14.04,2,1,1864.84,1850.8
