,product_id,product_category
4362,1525,beauty
4363,1746,beauty
4364,1032,footwear
4365,2410,fashion
4366,6172,electronics
4367,1567,home decor
4368,2092,fashion
4369,3329,beauty
4370,2395,footwear
4371,2508,sports
4372,3665,accessories
4373,7009,footwear
4374,2166,footwear
4375,1273,sports
4376,4774,sports
4377,6319,beauty
4378,5770,electronics
4379,1758,footwear
4380,4430,beauty
4381,4447,home decor
4382,3883,beauty
4383,4560,electronics
4384,1544,accessories
4385,4686,beauty
4386,7584,accessories
4387,5050,beauty
4388,3766,fashion
4389,4704,electronics
4390,3785,electronics
4391,7195,electronics
4392,5379,beauty
4393,6401,footwear
4394,6093,footwear
4395,4594,electronics
4396,2921,electronics
4397,6538,accessories
4398,4085,beauty
4399,5102,sports
4400,5450,home decor
4401,5339,fashion
4402,1964,accessories
4403,3593,electronics
4404,4755,electronics
4405,5095,fashion
4406,5968,sports
4407,4886,beauty
4408,4201,sports
4409,7079,sports
4410,5708,home decor
4411,4764,beauty
4412,2844,electronics
4413,7605,fashion
4414,6154,electronics
4415,6598,footwear
4416,6330,beauty
4417,5645,home decor
4418,5131,beauty
4419,6600,footwear
4420,2719,fashion
4421,1137,fashion
4422,5302,home decor
4423,6006,sports
4424,7055,sports
4425,7664,accessories
4426,6981,fashion
4427,4320,accessories
4428,7880,footwear
4429,2044,beauty
4430,3802,accessories
4431,7292,accessories
4432,4673,footwear
4433,1667,fashion
4434,2379,footwear
4435,4500,home decor
4436,6384,sports
4437,4413,footwear
4438,4091,sports
4439,1059,electronics
4440,3851,sports
4441,5419,beauty
4442,2953,sports
4443,2321,sports
4444,3973,fashion
4445,1581,fashion
4446,4471,electronics
4447,6922,home decor
4448,7900,sports
4449,2733,beauty
4450,7134,footwear
4451,7932,footwear
4452,4331,accessories
4453,2784,beauty
4454,7285,electronics
4455,6171,electronics
4456,2680,electronics
4457,1671,electronics
4458,6801,sports
4459,4252,electronics
4460,2360,beauty
4461,5573,home decor
4462,1808,footwear
4463,2503,beauty
4464,5616,home decor
4465,1066,electronics
4466,7466,electronics
4467,5570,home decor
4468,2208,footwear
4469,3019,sports
4470,3508,beauty
4471,1356,accessories
4472,1312,sports
4473,2165,fashion
4474,1478,fashion
4475,7425,footwear
4476,1660,fashion
4477,4550,electronics
4478,3377,electronics
4479,1621,sports
4480,3581,accessories
4481,3150,fashion
4482,5428,beauty
4483,7022,sports
4484,4356,home decor
4485,7920,accessories
4486,2940,home decor
4487,1272,footwear
4488,4681,beauty
4489,6179,electronics
4490,2397,sports
4491,6886,electronics
4492,7334,sports
4493,4567,beauty
4494,4138,accessories
4495,5718,accessories
4496,2038,footwear
4497,7143,sports
4498,1644,accessories
4499,5564,home decor
4500,2588,electronics
4501,1792,footwear
4502,4694,fashion
4503,1442,electronics
4504,5146,electronics
4505,7827,footwear
4506,7332,footwear
4507,3847,fashion
4508,3773,footwear
4509,2664,electronics
4510,1740,accessories
4511,5375,sports
4512,6721,beauty
4513,2086,electronics
4514,6621,fashion
4515,6708,accessories
4516,5852,beauty
4517,3120,accessories
4518,4299,electronics
4519,4907,electronics
4520,7110,fashion
4521,1754,beauty
4522,3419,fashion
4523,6778,home decor
4524,3623,fashion
4525,4233,footwear
4526,2764,sports
4527,5470,accessories
4528,7699,sports
4529,5903,sports
4530,2547,fashion
4531,7866,electronics
4532,1704,home decor
4533,3583,footwear
4534,2918,fashion
4535,6009,home decor
4536,3119,home decor
4537,1689,electronics
4538,3550,electronics
4539,7502,sports
4540,3133,footwear
4541,1140,fashion
4542,3396,electronics
4543,3690,footwear
4544,1414,beauty
4545,7617,footwear
4546,6112,beauty
4547,6512,home decor
4548,7224,sports
4549,5378,beauty
4550,2712,accessories
4551,1771,electronics
4552,4157,accessories
4553,2906,fashion
4554,3775,electronics
4555,4934,home decor
4556,5530,footwear
4557,6949,footwear
4558,7923,accessories
4559,7421,accessories
4560,1588,sports
4561,2807,electronics
4562,1859,footwear
4563,3321,electronics
4564,6834,footwear
4565,3704,footwear
4566,4955,sports
4567,2364,footwear
4568,6752,beauty
4569,4232,beauty
4570,7931,electronics
4571,5388,accessories
4572,7625,beauty
4573,1463,home decor
4574,3303,footwear
4575,1173,footwear
4576,4897,home decor
4577,3204,footwear
4578,5612,beauty
4579,2761,footwear
4580,1770,electronics
4581,2904,accessories
4582,6604,fashion
4583,4121,sports
4584,5871,sports
4585,1396,footwear
4586,4353,footwear
4587,6410,electronics
4588,5072,sports
4589,4688,fashion
4590,4885,accessories
4591,7903,sports
4592,4323,accessories
4593,1811,sports
4594,2729,home decor
4595,2231,home decor
4596,7402,electronics
4597,7422,electronics
4598,6575,beauty
4599,6821,beauty
4600,5344,fashion
4601,7438,beauty
4602,3803,beauty
4603,6470,footwear
4604,5712,accessories
4605,2439,footwear
4606,2607,sports
4607,2484,footwear
4608,6375,footwear
4609,2559,electronics
4610,4874,beauty
4611,7337,accessories
4612,2245,accessories
4613,5775,accessories
4614,2221,footwear
4615,3822,beauty
4616,2075,fashion
4617,2747,beauty
4618,2786,fashion
4619,2431,home decor
4620,5137,footwear
4621,3376,home decor
4622,6849,home decor
4623,1337,home decor
4624,6027,beauty
4625,5083,accessories
4626,6637,accessories
4627,2057,footwear
4628,4380,fashion
4629,3654,fashion
4630,1503,accessories
4631,7794,home decor
4632,4071,fashion
4633,6933,sports
4634,3370,sports
4635,1415,electronics
4636,5582,beauty
4637,7288,electronics
4638,2014,fashion
4639,4124,electronics
4640,6277,beauty
4641,5597,footwear
4642,1594,fashion
4643,1824,home decor
4644,7191,home decor
4645,7186,beauty
4646,5669,sports
4647,5820,electronics
4648,2072,accessories
4649,5171,home decor
4650,7185,sports
4651,1331,fashion
4652,1397,sports
4653,1736,beauty
4654,7581,home decor
4655,2130,sports
4656,3555,fashion
4657,7765,footwear
4658,2723,footwear
4659,4877,electronics
4660,2481,fashion
4661,6837,accessories
4662,4108,home decor
4663,2947,fashion
4664,2049,beauty
4665,1593,home decor
4666,5692,fashion
4667,4880,electronics
4668,4408,home decor
4669,2096,fashion
4670,7698,fashion
4671,4734,sports
4672,6209,electronics
4673,4890,sports
4674,7958,electronics
4675,6594,footwear
4676,7775,electronics
4677,1453,fashion
4678,1079,fashion
4679,3679,footwear
4680,2034,fashion
4681,2738,fashion
4682,7533,accessories
4683,3038,fashion
4684,7159,footwear
4685,1101,fashion
4686,4628,fashion
4687,6124,sports
4688,5098,fashion
4689,1765,home decor
4690,6819,footwear
4691,2717,accessories
4692,2605,beauty
4693,2781,beauty
4694,5297,home decor
4695,2175,home decor
4696,5385,beauty
4697,7299,footwear
4698,2107,electronics
4699,5998,accessories
4700,3727,accessories
4701,7139,electronics
4702,3299,sports
4703,3325,home decor
4704,1988,sports
4705,6333,fashion
4706,7809,fashion
4707,2160,home decor
4708,1832,electronics
4709,1475,accessories
4710,2912,sports
4711,3842,home decor
4712,6505,home decor
4713,3742,sports
4714,6121,electronics
4715,2767,accessories
4716,1209,accessories
4717,4782,fashion
4718,6327,electronics
4719,5872,beauty
4720,3563,home decor
4721,1301,fashion
4722,1054,sports
4723,2348,beauty
4724,3876,accessories
4725,2317,beauty
4726,3254,home decor
4727,7761,fashion
4728,4135,home decor
4729,2077,home decor
4730,3801,footwear
4731,7118,electronics
4732,1646,accessories
4733,7056,electronics
4734,2636,electronics
4735,7970,sports
4736,4853,sports
4737,2181,footwear
4738,7544,beauty
4739,7870,beauty
4740,6862,accessories
4741,3195,footwear
4742,6036,sports
4743,6059,home decor
4744,7391,fashion
4745,2371,electronics
4746,4995,beauty
4747,7821,home decor
4748,5271,fashion
4749,5648,footwear
4750,1426,footwear
4751,5024,footwear
4752,3492,sports
4753,5021,sports
4754,7969,home decor
4755,4194,beauty
4756,4748,beauty
4757,7658,sports
4758,7667,electronics
4759,3533,fashion
4760,1797,accessories
4761,3248,accessories
4762,5563,beauty
4763,7710,electronics
4764,3625,beauty
4765,3975,footwear
4766,7153,electronics
4767,1692,beauty
4768,2757,accessories
4769,6695,home decor
4770,2005,accessories
4771,3829,sports
4772,1163,electronics
4773,4827,sports
4774,7911,sports
4775,4817,footwear
4776,1316,footwear
4777,2891,sports
4778,5694,accessories
4779,5134,footwear
4780,7132,home decor
4781,1561,electronics
4782,7328,sports
4783,2029,fashion
4784,7550,fashion
4785,4713,home decor
4786,1355,sports
4787,6460,beauty
4788,4046,home decor
4789,4277,sports
4790,1172,sports
4791,1018,home decor
4792,6326,beauty
4793,6293,footwear
4794,4605,accessories
4795,4762,footwear
4796,4805,accessories
4797,2567,beauty
4798,3706,beauty
4799,6100,fashion
4800,5064,accessories
4801,3602,footwear
4802,6620,beauty
4803,2264,home decor
4804,7441,sports
4805,1564,home decor
4806,1804,accessories
4807,5069,sports
4808,2195,fashion
4809,5542,electronics
4810,1887,electronics
4811,3138,footwear
4812,2281,sports
4813,7183,beauty
4814,5518,footwear
4815,2843,footwear
4816,6502,sports
4817,2852,home decor
4818,5554,footwear
4819,4645,accessories
4820,7087,home decor
4821,2488,footwear
4822,5117,beauty
4823,1127,accessories
4824,4289,fashion
4825,5845,sports
4826,2421,sports
4827,4172,home decor
4828,3885,beauty
4829,2659,fashion
4830,3985,fashion
4831,1259,sports
4832,2571,electronics
4833,6053,sports
4834,3430,fashion
4835,1613,sports
4836,7477,sports
4837,3570,sports
4838,1057,electronics
4839,5246,fashion
4840,4514,home decor
4841,7582,fashion
4842,3843,sports
4843,7753,home decor
4844,5281,accessories
4845,2446,beauty
4846,3715,footwear
4847,2827,accessories
4848,7674,footwear
4849,5739,footwear
4850,2864,sports
4851,7733,accessories
4852,7871,accessories
4853,7458,footwear
4854,6144,accessories
4855,2617,accessories
4856,5381,fashion
4857,5234,fashion
4858,4109,beauty
4859,5474,accessories
4860,7190,fashion
4861,2411,beauty
4862,4491,accessories
4863,7371,beauty
4864,7616,beauty
4865,6467,electronics
4866,7649,electronics
4867,4837,electronics
4868,6870,home decor
4869,7061,accessories
4870,7164,electronics
4871,5619,fashion
4872,2666,beauty
4873,2917,fashion
4874,5043,footwear
4875,1562,footwear
4876,6729,fashion
4877,6085,electronics
4878,7600,accessories
4879,5611,home decor
4880,5532,electronics
4881,4604,electronics
4882,1484,home decor
4883,1263,home decor
4884,4650,footwear
4885,2089,home decor
4886,3157,sports
4887,2674,home decor
4888,3638,beauty
4889,6999,accessories
4890,2039,sports
4891,7912,footwear
4892,7360,footwear
4893,5971,fashion
4894,1146,footwear
4895,1224,sports
4896,6021,beauty
4897,4098,accessories
4898,6307,footwear
4899,6386,electronics
4900,7601,electronics
4901,1998,electronics
4902,7573,electronics
4903,3328,home decor
4904,7745,footwear
4905,3326,fashion
4906,1105,fashion
4907,6917,home decor
4908,2299,beauty
4909,1686,accessories
4910,5592,beauty
4911,2367,footwear
4912,4611,electronics
4913,7642,electronics
4914,7478,electronics
4915,2053,home decor
4916,7512,footwear
4917,2423,fashion
4918,3436,accessories
4919,3194,sports
4920,5670,sports
4921,4305,footwear
4922,4364,accessories
4923,5460,sports
4924,3698,electronics
4925,7115,home decor
4926,5649,fashion
4927,4400,footwear
4928,5262,electronics
4929,1255,electronics
4930,4601,fashion
4931,7896,footwear
4932,5950,fashion
4933,1160,sports
4934,2259,sports
4935,1274,accessories
4936,2527,accessories
4937,1332,home decor
4938,6344,electronics
4939,3934,beauty
4940,4924,home decor
4941,6268,electronics
4942,3780,accessories
4943,7997,beauty
4944,2935,fashion
4945,2420,home decor
4946,2394,footwear
4947,4714,footwear
4948,7352,sports
4949,2589,footwear
4950,4555,fashion
4951,1620,sports
4952,2080,accessories
4953,5422,fashion
4954,6963,accessories
4955,3230,sports
4956,3367,electronics
4957,4205,footwear
4958,6137,electronics
4959,4184,electronics
4960,3076,beauty
4961,2243,footwear
4962,4417,fashion
4963,6691,home decor
4964,3447,electronics
4965,4276,accessories
4966,3291,home decor
4967,5874,sports
4968,3828,sports
4969,3420,footwear
4970,7684,sports
4971,6281,sports
4972,7034,sports
4973,3416,footwear
4974,3421,electronics
4975,1378,footwear
4976,4804,home decor
4977,1086,sports
4978,2499,sports
4979,2753,accessories
4980,6566,sports
4981,1131,accessories
4982,2464,sports
4983,6743,accessories
4984,3578,accessories
4985,3268,accessories
4986,6199,sports
4987,5003,accessories
4988,2930,electronics
4989,3833,accessories
4990,2142,footwear
4991,5337,electronics
4992,1278,accessories
4993,7724,beauty
4994,7374,home decor
4995,1110,electronics
4996,2514,sports
4997,1325,beauty
4998,3807,fashion
4999,1856,accessories
5000,3692,home decor
5001,1262,electronics
5002,4537,sports
5003,4978,accessories
5004,4454,home decor
5005,5756,footwear
5006,5587,accessories
5007,6667,fashion
5008,5493,accessories
5009,5506,electronics
5010,1176,beauty
5011,4188,footwear
5012,3968,accessories
5013,3247,beauty
5014,7244,fashion
5015,6224,beauty
5016,5749,fashion
5017,1787,electronics
5018,6217,accessories
5019,4359,accessories
5020,5174,beauty
5021,1555,footwear
5022,1370,beauty
5023,7516,home decor
5024,1473,footwear
5025,6474,beauty
5026,1563,home decor
5027,4554,home decor
5028,2540,electronics
5029,4214,accessories
5030,7703,beauty
5031,4099,beauty
5032,6736,accessories
5033,7732,footwear
5034,1936,fashion
5035,5904,footwear
5036,2326,home decor
5037,3112,electronics
5038,4581,footwear
5039,3848,accessories
5040,2970,fashion
5041,7522,electronics
5042,7562,sports
5043,3463,electronics
5044,1833,footwear
5045,4833,fashion
5046,6088,electronics
5047,5870,electronics
5048,4013,electronics
5049,6850,fashion
5050,4037,accessories
5051,1638,sports
5052,2696,footwear
5053,2992,fashion
5054,6079,accessories
5055,4597,fashion
5056,5581,fashion
5057,5294,home decor
5058,1634,beauty
5059,7540,footwear
5060,5185,sports
5061,3220,fashion
5062,6944,fashion
5063,7835,home decor
5064,4126,sports
5065,1191,sports
5066,1035,accessories
5067,1119,accessories
5068,4667,fashion
5069,5690,beauty
5070,5849,accessories
5071,3477,footwear
5072,7032,footwear
5073,6046,home decor
5074,6694,sports
5075,4568,beauty
5076,5312,accessories
5077,7917,electronics
5078,7881,footwear
5079,6535,fashion
5080,3084,electronics
5081,1904,electronics
5082,2938,electronics
5083,2894,beauty
5084,5623,electronics
5085,3434,sports
5086,7538,beauty
5087,7678,sports
5088,5854,accessories
5089,5473,beauty
5090,6321,footwear
5091,4312,accessories
5092,5980,fashion
5093,3372,electronics
5094,4599,home decor
5095,1028,accessories
5096,5230,footwear
5097,1427,fashion
5098,6896,electronics
5099,6453,home decor
5100,3612,sports
5101,1790,footwear
5102,3945,electronics
5103,3025,electronics
5104,7133,sports
5105,5192,fashion
5106,4221,accessories
5107,1696,beauty
5108,7319,fashion
5109,4862,accessories
5110,3500,beauty
5111,1831,sports
5112,4263,beauty
5113,6881,beauty
5114,1405,home decor
5115,4224,footwear
5116,3124,sports
5117,3289,home decor
5118,7884,beauty
5119,4132,electronics
5120,2359,accessories
5121,1071,fashion
5122,7492,fashion
5123,6005,beauty
5124,7679,sports
5125,2290,beauty
5126,6935,accessories
5127,4240,fashion
5128,2593,accessories
5129,3260,fashion
5130,5404,sports
5131,4180,sports
5132,1586,footwear
5133,2561,footwear
5134,3597,electronics
5135,5961,footwear
5136,7672,electronics
5137,2523,beauty
5138,2477,home decor
5139,5350,electronics
5140,1368,fashion
5141,3180,footwear
5142,7339,home decor
5143,3599,fashion
5144,2383,fashion
5145,4926,fashion
5146,4482,electronics
5147,3539,home decor
5148,2621,sports
5149,1280,accessories
5150,6204,accessories
5151,2450,sports
5152,2496,footwear
5153,6464,fashion
5154,5514,accessories
5155,5119,electronics
5156,7162,sports
5157,7196,electronics
5158,3390,electronics
5159,7568,electronics
5160,2291,sports
5161,4322,fashion
5162,3503,footwear
5163,1430,home decor
5164,3080,electronics
5165,3858,accessories
5166,4819,electronics
5167,5605,sports
5168,7049,sports
5169,3825,beauty
5170,7020,fashion
5171,6597,fashion
5172,2949,footwear
5173,4659,electronics
5174,5683,beauty
5175,3093,footwear
5176,2907,home decor
5177,3911,footwear
5178,3965,footwear
5179,6310,beauty
5180,7910,fashion
5181,1283,fashion
5182,1835,fashion
5183,6932,beauty
5184,1674,footwear
5185,5364,footwear
5186,1710,fashion
5187,1701,accessories
5188,7743,footwear
5189,6972,accessories
5190,7123,accessories
5191,7270,home decor
5192,7816,home decor
5193,6636,accessories
5194,3212,fashion
5195,6587,sports
5196,7237,electronics
5197,4651,footwear
5198,6521,accessories
5199,1200,fashion
5200,2615,electronics
5201,1979,beauty
5202,1854,electronics
5203,5848,beauty
5204,3669,home decor
5205,1049,footwear
5206,2204,home decor
5207,5410,home decor
5208,3453,sports
5209,2687,beauty
5210,5745,home decor
5211,3521,electronics
5212,2616,fashion
5213,5703,footwear
5214,1422,beauty
5215,5965,electronics
5216,7805,fashion
5217,5203,electronics
5218,7865,home decor
5219,4474,fashion
5220,4929,beauty
5221,6071,sports
5222,6513,sports
5223,2990,accessories
5224,5548,fashion
5225,1668,footwear
5226,6723,beauty
5227,3489,fashion
5228,7785,home decor
5229,6791,home decor
5230,6543,home decor
5231,6259,footwear
5232,2307,home decor
5233,3058,footwear
5234,1170,electronics
5235,2879,footwear
5236,5737,home decor
5237,4113,sports
5238,5235,accessories
5239,7960,accessories
5240,4182,home decor
5241,3242,home decor
5242,2008,electronics
5243,2524,electronics
5244,2950,home decor
5245,3110,fashion
5246,4481,beauty
5247,3085,beauty
5248,1506,footwear
5249,3645,accessories
5250,6241,beauty
5251,5058,beauty
5252,6655,beauty
5253,2340,footwear
5254,6975,electronics
5255,5928,footwear
5256,1141,fashion
5257,7613,electronics
5258,5168,fashion
5259,4035,sports
5260,6716,beauty
5261,7707,home decor
5262,6041,home decor
5263,4519,electronics
5264,3948,sports
5265,6897,fashion
5266,6858,fashion
5267,5591,home decor
5268,5748,electronics
5269,7136,electronics
5270,5855,home decor
5271,2068,beauty
5272,5226,footwear
5273,7407,home decor
5274,2024,fashion
5275,5054,fashion
5276,4523,fashion
5277,1980,home decor
5278,5180,sports
5279,7052,fashion
5280,3365,electronics
5281,3062,home decor
5282,2530,sports
5283,4284,accessories
5284,5922,electronics
5285,7307,sports
5286,4997,home decor
5287,1114,accessories
5288,3643,beauty
5289,7015,footwear
5290,5716,home decor
5291,6812,fashion
5292,4040,electronics
5293,6689,accessories
5294,7490,footwear
5295,4640,beauty
5296,1974,accessories
5297,5704,beauty
5298,3226,accessories
5299,4777,footwear
5300,4079,fashion
5301,7737,sports
5302,5813,electronics
5303,5060,fashion
5304,1504,home decor
5305,1984,footwear
5306,7194,beauty
5307,6462,fashion
5308,5905,home decor
5309,4682,accessories
5310,1571,accessories
5311,2016,accessories
5312,6197,home decor
5313,5057,electronics
5314,4733,beauty
5315,6533,sports
5316,1515,home decor
5317,7364,home decor
5318,5583,accessories
5319,4169,home decor
5320,7223,footwear
5321,7711,accessories
5322,1721,fashion
5323,2298,beauty
5324,6087,sports
5325,2241,footwear
5326,3755,electronics
5327,3875,home decor
5328,3920,electronics
5329,1177,home decor
5330,6769,electronics
5331,6681,beauty
5332,7386,beauty
5333,6025,beauty
5334,1383,home decor
5335,3387,beauty
5336,6402,electronics
5337,1270,sports
5338,7414,electronics
5339,6291,fashion
5340,3731,accessories
5341,7088,home decor
5342,7467,fashion
5343,6102,sports
5344,4369,electronics
5345,7320,footwear
5346,3027,electronics
5347,4988,home decor
5348,2585,beauty
5349,6062,home decor
5350,4948,footwear
5351,6563,beauty
5352,4335,sports
5353,6030,accessories
5354,4835,accessories
5355,6475,accessories
5356,7073,beauty
5357,5490,fashion
5358,6489,home decor
5359,6925,sports
5360,5931,home decor
5361,5418,beauty
5362,3531,fashion
5363,1022,electronics
5364,1951,accessories
5365,7489,beauty
5366,5380,electronics
5367,2098,accessories
5368,1703,accessories
5369,6767,electronics
5370,4463,sports
5371,6084,beauty
5372,2104,electronics
5373,5933,beauty
5374,7047,sports
5375,6634,electronics
5376,3672,fashion
5377,6445,footwear
5378,6094,sports
5379,6377,sports
5380,6284,fashion
5381,6242,sports
5382,4918,electronics
5383,2368,footwear
5384,2550,accessories
5385,4468,beauty
5386,3687,sports
5387,5465,beauty
5388,3746,footwear
5389,5879,electronics
5390,1924,sports
5391,3422,accessories
5392,4773,electronics
5393,3139,accessories
5394,3340,fashion
5395,6052,home decor
5396,5206,sports
5397,2301,fashion
5398,5713,footwear
5399,4535,footwear
5400,6434,beauty
5401,6011,accessories
5402,7282,electronics
5403,5880,electronics
5404,5787,sports
5405,1695,beauty
5406,6576,fashion
5407,3332,footwear
5408,6040,sports
5409,2789,accessories
5410,1698,fashion
5411,4404,footwear
5412,5272,beauty
5413,3728,sports
5414,7928,home decor
5415,6818,home decor
5416,1474,home decor
5417,4578,fashion
5418,6976,electronics
5419,2199,fashion
5420,6829,electronics
5421,6544,accessories
5422,2267,beauty
5423,1153,sports
5424,2287,beauty
5425,1757,fashion
5426,6035,home decor
5427,2650,electronics
5428,1981,accessories
5429,2538,beauty
5430,5580,home decor
5431,4104,footwear
5432,6517,fashion
5433,3865,home decor
5434,4865,accessories
5435,1201,home decor
5436,1150,home decor
5437,3375,accessories
5438,5229,sports
5439,5268,beauty
5440,3939,accessories
5441,6902,home decor
5442,2858,fashion
5443,6260,home decor
5444,6904,accessories
5445,2136,accessories
5446,7659,fashion
5447,4785,accessories
5448,7411,fashion
5449,7416,beauty
5450,4308,fashion
5451,4103,electronics
5452,3279,accessories
5453,2609,accessories
5454,6192,accessories
5455,7245,beauty
5456,2161,electronics
5457,4758,sports
5458,2830,beauty
5459,4279,fashion
5460,2447,sports
5461,6180,footwear
5462,7857,footwear
5463,2850,electronics
5464,7452,home decor
5465,5759,sports
5466,6982,fashion
5467,7247,home decor
5468,5373,beauty
5469,1639,home decor
5470,6044,electronics
5471,3181,beauty
5472,4236,electronics
5473,7873,electronics
5474,1206,footwear
5475,7635,home decor
5476,2078,home decor
5477,4761,electronics
5478,4701,footwear
5479,5047,beauty
5480,3738,beauty
5481,1557,sports
5482,1732,home decor
5483,1684,footwear
5484,6768,home decor
5485,3769,accessories
5486,1971,fashion
5487,7107,sports
5488,2190,electronics
5489,1039,accessories
5490,1308,fashion
5491,3818,electronics
5492,3189,fashion
5493,1517,accessories
5494,7612,home decor
5495,2653,sports
5496,4193,electronics
5497,3798,beauty
5498,1605,home decor
5499,2692,accessories
5500,5751,electronics
5501,5515,sports
5502,5618,fashion
5503,4163,accessories
5504,6190,footwear
5505,3266,sports
5506,7749,beauty
5507,2926,fashion
5508,5990,home decor
5509,5188,beauty
5510,1403,accessories
5511,3991,electronics
5512,6599,electronics
5513,3388,home decor
5514,6090,fashion
5515,4225,footwear
5516,3750,accessories
5517,7531,electronics
5518,7104,accessories
5519,7973,fashion
5520,5577,footwear
5521,1357,accessories
5522,4775,home decor
5523,5721,sports
5524,3465,fashion
5525,1381,electronics
5526,4675,home decor
5527,3409,accessories
5528,6135,sports
5529,2343,accessories
5530,5900,fashion
5531,4330,sports
5532,7290,fashion
5533,4861,accessories
5534,6388,home decor
5535,4699,footwear
5536,4421,accessories
5537,2792,beauty
5538,2941,sports
5539,4189,home decor
5540,6157,sports
5541,7897,accessories
5542,3460,footwear
5543,1552,accessories
5544,5709,home decor
5545,4783,footwear
5546,3165,electronics
5547,6954,accessories
5548,6367,beauty
5549,2707,fashion
5550,4653,footwear
5551,5807,accessories
5552,6909,home decor
5553,5534,electronics
5554,2902,footwear
5555,3317,electronics
5556,3705,home decor
5557,1444,home decor
5558,1807,beauty
5559,2529,home decor
5560,4004,beauty
5561,6675,sports
5562,1741,accessories
5563,5551,home decor
5564,6160,home decor
5565,3813,fashion
5566,2462,fashion
5567,5939,fashion
5568,4539,electronics
5569,5558,beauty
5570,1313,footwear
5571,1978,electronics
5572,6483,fashion
5573,4419,accessories
5574,7817,fashion
5575,5305,beauty
5576,2973,electronics
5577,1260,electronics
5578,6962,fashion
5579,5071,footwear
5580,7184,accessories
5581,5079,accessories
5582,1618,fashion
5583,4321,fashion
5584,1850,sports
5585,4739,beauty
5586,1464,accessories
5587,7504,home decor
5588,5824,home decor
5589,2655,sports
5590,6183,beauty
5591,2647,footwear
5592,1324,home decor
5593,1307,footwear
5594,3815,sports
5595,3732,beauty
5596,2315,beauty
5597,4793,sports
5598,1111,fashion
5599,7495,footwear
5600,7157,home decor
5601,2582,home decor
5602,6320,fashion
5603,1489,home decor
5604,6472,beauty
5605,5034,electronics
5606,3553,sports
5607,1968,accessories
5608,4983,footwear
5609,2818,sports
5610,1773,footwear
5611,2495,sports
5612,1805,fashion
5613,5035,accessories
5614,7434,footwear
5615,4181,electronics
5616,7092,beauty
5617,4257,footwear
5618,3032,electronics
5619,7656,electronics
5620,7714,home decor
5621,4443,electronics
5622,7222,electronics
5623,3398,beauty
5624,4150,home decor
5625,3190,fashion
5626,1728,footwear
5627,7108,home decor
5628,6452,fashion
5629,6497,beauty
5630,6746,fashion
5631,3050,electronics
5632,5390,sports
5633,6541,beauty
5634,6143,beauty
5635,3964,electronics
5636,1717,accessories
5637,6717,accessories
5638,2050,beauty
5639,2013,footwear
5640,1697,beauty
5641,6919,beauty
5642,1226,accessories
5643,4579,electronics
5644,2188,sports
5645,4678,accessories
5646,2594,home decor
5647,6585,beauty
5648,2234,home decor
5649,2119,fashion
5650,2384,electronics
5651,2665,accessories
5652,4569,beauty
5653,3749,beauty
5654,4097,home decor
5655,1764,accessories
5656,6522,accessories
5657,2633,sports
5658,6028,fashion
5659,2467,sports
5660,4565,beauty
5661,1938,electronics
5662,1875,accessories
5663,6564,electronics
5664,2604,fashion
5665,1015,footwear
5666,5784,sports
5667,5327,electronics
5668,1768,fashion
5669,1048,electronics
5670,1825,home decor
5671,4403,home decor
5672,4844,beauty
5673,3404,footwear
5674,7792,beauty
5675,2614,beauty
5676,7959,accessories
5677,3304,fashion
5678,5254,footwear
5679,5107,sports
5680,1016,beauty
5681,5661,beauty
5682,6851,sports
5683,3341,accessories
5684,3182,fashion
5685,3724,electronics
5686,4381,fashion
5687,5499,footwear
5688,3502,fashion
5689,7197,fashion
5690,1248,electronics
5691,5831,sports
5692,5663,footwear
5693,7564,fashion
5694,6638,home decor
5695,4446,sports
5696,4329,footwear
5697,3799,beauty
5698,4964,sports
5699,7007,beauty
5700,7021,beauty
5701,5814,beauty
5702,3713,electronics
5703,4095,home decor
5704,7951,footwear
5705,2854,home decor
5706,7437,footwear
5707,4392,sports
5708,4441,beauty
5709,4834,beauty
5710,6894,footwear
5711,5488,footwear
5712,4031,footwear
5713,4790,fashion
5714,3867,footwear
5715,5791,fashion
5716,4296,footwear
5717,1928,sports
5718,3238,accessories
5719,3752,electronics
5720,1873,home decor
5721,3386,electronics
5722,7520,footwear
5723,1373,fashion
5724,7844,accessories
5725,5586,sports
5726,4429,fashion
5727,4370,sports
5728,5017,footwear
5729,1559,home decor
5730,6494,sports
5731,7229,fashion
5732,3819,footwear
5733,1305,home decor
5734,7899,accessories
5735,5437,accessories
5736,1619,footwear
5737,2150,accessories
5738,1781,home decor
5739,2678,fashion
5740,7744,sports
5741,4227,footwear
5742,7050,accessories
5743,2211,footwear
5744,2125,beauty
5745,1542,fashion
5746,7187,footwear
5747,1142,fashion
5748,5907,beauty
5749,2812,fashion
5750,6830,home decor
5751,2362,fashion
5752,2319,home decor
5753,4541,beauty
5754,1363,footwear
5755,1289,electronics
5756,7597,home decor
5757,1348,beauty
5758,6026,beauty
5759,4254,electronics
5760,4130,sports
5761,2839,electronics
5762,2625,fashion
5763,5701,sports
5764,7758,fashion
5765,5457,accessories
5766,1970,sports
5767,2660,electronics
5768,4480,footwear
5769,5805,beauty
5770,1947,electronics
5771,4043,electronics
5772,6237,footwear
5773,2265,electronics
5774,3714,beauty
5775,4888,accessories
5776,3002,beauty
5777,2512,beauty
5778,4543,sports
5779,3294,accessories
